,방송일자,채널명,프로그램시작시간,프로그램종료시간,프로그램명,방송회차명,프로그램장르소분류명,출연진내용,장르1,장르2,가구평균시청률(%)
1816,20200803,KBS2,21,220719,그놈이그놈이다,9회,미니시리즈,"황정음,윤현민,서지훈",로맨스, 코미디,3.0666666666666664
1817,20200803,KBS2,21,220719,그놈이그놈이다,9회,미니시리즈,"황정음,윤현민,서지훈",로맨스, 코미디,3.0666666666666664
1818,20200803,KBS2,21,220719,그놈이그놈이다,9회,미니시리즈,"황정음,윤현민,서지훈",로맨스, 코미디,3.0666666666666664
1819,20200803,KBS2,22,223939,그놈이그놈이다,9회,미니시리즈,"황정음,윤현민,서지훈",로맨스, 코미디,3.0666666666666664
1820,20200803,KBS2,22,223939,그놈이그놈이다,9회,미니시리즈,"황정음,윤현민,서지훈",로맨스, 코미디,3.0666666666666664
1821,20200803,KBS2,22,223939,그놈이그놈이다,9회,미니시리즈,"황정음,윤현민,서지훈",로맨스, 코미디,3.0666666666666664
1822,20200803,JTBC,21,223607,모범형사,9회,미니시리즈,"손현주,장승조,이엘리야",범죄,추리,4.7
1823,20200803,JTBC,21,223607,모범형사,9회,미니시리즈,"손현주,장승조,이엘리야",범죄,추리,4.7
1824,20200803,tvN,21,221417,악의꽃,2회,미니시리즈,"이준기,문채원,장희진",추리,로맨스,3.533333333333333
1825,20200803,tvN,21,221417,악의꽃,2회,미니시리즈,"이준기,문채원,장희진",추리,로맨스,3.533333333333333
1826,20200803,tvN,21,221417,악의꽃,2회,미니시리즈,"이준기,문채원,장희진",추리,로맨스,3.533333333333333
1827,20200804,KBS2,21,220519,그놈이그놈이다,10회,미니시리즈,"황정음,윤현민,서지훈",로맨스, 코미디,3.0666666666666664
1828,20200804,KBS2,21,220519,그놈이그놈이다,10회,미니시리즈,"황정음,윤현민,서지훈",로맨스, 코미디,3.0666666666666664
1829,20200804,KBS2,21,220519,그놈이그놈이다,10회,미니시리즈,"황정음,윤현민,서지훈",로맨스, 코미디,3.0666666666666664
1830,20200804,KBS2,22,223955,그놈이그놈이다,10회,미니시리즈,"황정음,윤현민,서지훈",로맨스, 코미디,3.0666666666666664
1831,20200804,KBS2,22,223955,그놈이그놈이다,10회,미니시리즈,"황정음,윤현민,서지훈",로맨스, 코미디,3.0666666666666664
1832,20200804,KBS2,22,223955,그놈이그놈이다,10회,미니시리즈,"황정음,윤현민,서지훈",로맨스, 코미디,3.0666666666666664
1833,20200804,JTBC,21,223446,모범형사,10회,미니시리즈,"손현주,장승조,이엘리야",범죄,추리,4.7
1834,20200804,JTBC,21,223446,모범형사,10회,미니시리즈,"손현주,장승조,이엘리야",범죄,추리,4.7
1835,20200805,KBS2,21,220635,출사표,11회,미니시리즈,"나나,박성훈,유다인",정치,오피스,2.7
1836,20200805,KBS2,21,220635,출사표,11회,미니시리즈,"나나,박성훈,유다인",정치,오피스,2.7
1837,20200805,KBS2,22,223752,출사표,11회,미니시리즈,"나나,박성훈,유다인",정치,오피스,2.7
1838,20200805,KBS2,22,223752,출사표,11회,미니시리즈,"나나,박성훈,유다인",정치,오피스,2.7
1839,20200805,MBC,21,220201,십시일반,5회,미니시리즈,"김혜준,오나라,김정영",미스터리,추리,2.65
1840,20200805,MBC,21,220201,십시일반,5회,미니시리즈,"김혜준,오나라,김정영",미스터리,추리,2.65
1841,20200805,MBC,22,223034,십시일반,5회,미니시리즈,"김혜준,오나라,김정영",미스터리,추리,2.65
1842,20200805,MBC,22,223034,십시일반,5회,미니시리즈,"김혜준,오나라,김정영",미스터리,추리,2.65
1843,20200805,JTBC,21,223651,우리사랑했을까,9회,미니시리즈,"송지효,손호준,송종호",로맨스,코미디,1.7
1844,20200805,JTBC,21,223651,우리사랑했을까,9회,미니시리즈,"송지효,손호준,송종호",로맨스,코미디,1.7
1845,20200805,JTBC,21,223651,우리사랑했을까,9회,미니시리즈,"송지효,손호준,송종호",로맨스,코미디,1.7
1846,20200805,tvN,22,235718,악의꽃,3회,미니시리즈,"이준기,문채원,장희진",추리,로맨스,3.533333333333333
1847,20200805,tvN,22,235718,악의꽃,3회,미니시리즈,"이준기,문채원,장희진",추리,로맨스,3.533333333333333
1848,20200805,tvN,22,235718,악의꽃,3회,미니시리즈,"이준기,문채원,장희진",추리,로맨스,3.533333333333333
1849,20200806,KBS2,21,220428,출사표,12회,미니시리즈,"나나,박성훈,유다인",정치,오피스,2.7
1850,20200806,KBS2,21,220428,출사표,12회,미니시리즈,"나나,박성훈,유다인",정치,오피스,2.7
