주차,프로그램명,채널,요일,게시글(건수),댓글(건수),동영상조회(건수),뉴스(건수),동영상(건수),게시글(점유율%),댓글(점유율%),동영상조회(점유율%),뉴스(점유율%),동영상(점유율%),가구시청자수,2049시청자수,가구시청률(%),2049시청률(%)
202027,저녁같이드실래요,MBC,월화,393,"2,008","839,366",565,110,0.5,0.3,1.1,1.7,1.9,"821,426","418,068",4.1,1.8
202027,오마이베이비,tvN,수목,773,"3,447","885,246",653,84,1,0.5,1.2,1.9,1.4,"266,056","232,643",1.3,1
202027,바람과구름과비,TVCHOSUN,토일,279,"8,389","600,836",337,43,0.4,1.2,0.8,1,0.7,"951,691","289,542",4.7,1.3
202027,꼰대인턴,MBC,수목,688,"3,836","124,082","1,025",20,0.9,0.5,0.2,3,0.3,"1,267,494","800,103",6.2,3.6
202027,야식남녀,JTBC,월화,145,381,"81,574",477,54,0.2,0.1,0.1,1.4,0.9,"129,241","68,173",0.6,0.3
202027,아는건별로없지만가족입니다,tvN,월화,589,"1,984","2,879,418",701,86,0.8,0.3,3.9,2.1,1.5,"693,589","458,505",3.5,2
202027,사이코지만괜찮아,tvN,토일,"8,007","39,352","4,353,757","1,234",131,10.6,5.4,5.8,3.6,2.2,"907,734","815,733",4.5,3.6
202027,미쓰리는알고있다,MBC,수목,42,177,"5,291",72,3,0.1,0,0,0.2,0.1,0,0,0,0
202027,출사표,KBS2,수목,508,"1,583","164,664","1,217",62,0.7,0.2,0.2,3.6,1,"654,532","284,685",3.2,1.3
202027,그놈이그놈이다,KBS2,월화,83,368,"43,853",520,5,0.1,0.1,0.1,1.5,0.1,0,0,0,0
202027,우리사랑했을까,JTBC,수목,68,616,"44,375",194,8,0.1,0.1,0.1,0.6,0.1,0,0,0,0
202027,트레인,OCN,토일,41,296,"1,497",215,3,0.1,0,0,0.6,0.1,0,0,0,0
202027,십시일반,MBC,수목,18,82,158,65,1,0,0,0,0.2,0,0,0,0,0
202028,한번다녀왔습니다,KBS2,토일,"3,989","31,371","4,824,501",880,88,5.3,5,6.9,2.4,1.4,"5,540,600","2,219,380",27.2,9.9
202028,모범형사,JTBC,월화,657,"1,453","126,919","1,334",71,0.9,0.2,0.2,3.6,1.1,"686,195","469,912",3.4,2.1
202028,저녁같이드실래요,MBC,월화,305,"1,730","465,868",539,114,0.4,0.3,0.7,1.5,1.8,"563,333","338,306",2.8,1.5
202028,바람과구름과비,TVCHOSUN,토일,311,660,"76,055",319,36,0.4,0.1,0.1,0.9,0.6,"860,773","274,682",4.2,1.2
202028,아는건별로없지만가족입니다,tvN,월화,541,"2,013","2,361,518",482,72,0.7,0.3,3.4,1.3,1.2,"637,093","410,018",3.1,1.8
202028,사이코지만괜찮아,tvN,토일,"7,376","38,104","4,800,826","1,091",150,9.8,6,6.9,3,2.4,"931,401","833,490",4.6,3.7
202028,미쓰리는알고있다,MBC,수목,352,576,"73,488",811,97,0.5,0.1,0.1,2.2,1.6,"699,421","426,478",3.4,1.9
202028,출사표,KBS2,수목,259,"1,166","143,151",597,57,0.3,0.2,0.2,1.6,0.9,"576,700","312,783",2.8,1.4
202028,그놈이그놈이다,KBS2,월화,628,"3,219","525,157","1,508",64,0.8,0.5,0.8,4.1,1,"834,099","384,268",4.1,1.7
202028,우리사랑했을까,JTBC,수목,461,"2,254","642,340","1,151",66,0.6,0.4,0.9,3.1,1.1,"369,540","285,616",1.8,1.3
202028,트레인,OCN,토일,342,"1,226","63,974",693,113,0.5,0.2,0.1,1.9,1.8,"225,225","153,881",1.1,0.7
202028,십시일반,MBC,수목,49,131,"3,626",145,3,0.1,0,0,0.4,0,0,0,0,0
202028,악의꽃,tvN,수목,161,984,"65,975",145,5,0.2,0.2,0.1,0.4,0.1,0,0,0,0
202029,한번다녀왔습니다,KBS2,토일,"3,748","32,018","5,080,195",878,81,4.9,5.2,6.7,2.8,1.3,"5,801,127","2,319,746",28.5,10.3
202029,모범형사,JTBC,월화,430,962,"169,681",586,70,0.6,0.2,0.2,1.8,1.1,"793,006","591,951",3.9,2.6
202029,저녁같이드실래요,MBC,월화,385,"2,581","1,127,185",721,111,0.5,0.4,1.5,2.3,1.7,"663,791","377,896",3.3,1.7
202029,바람과구름과비,TVCHOSUN,토일,240,515,"67,047",298,37,0.3,0.1,0.1,0.9,0.6,"920,445","312,213",4.5,1.4
202029,아는건별로없지만가족입니다,tvN,월화,407,"1,827","2,209,348",550,91,0.5,0.3,2.9,1.7,1.4,"648,291","464,142",3.2,2.1
202029,사이코지만괜찮아,tvN,토일,"11,614","49,603","4,597,834","1,113",155,15.1,8.1,6.1,3.5,2.4,"942,019","780,256",4.6,3.5
202029,미쓰리는알고있다,MBC,수목,175,195,"74,984",416,82,0.2,0,0.1,1.3,1.3,"495,700","305,912",2.4,1.4
202029,출사표,KBS2,수목,203,620,"96,668",549,61,0.3,0.1,0.1,1.7,1,"567,923","268,912",2.8,1.2
202029,그놈이그놈이다,KBS2,월화,430,"1,348","324,271",589,59,0.6,0.2,0.4,1.8,0.9,"574,379","332,691",2.8,1.5
202029,우리사랑했을까,JTBC,수목,576,"3,502","653,687",519,67,0.7,0.6,0.9,1.6,1.1,"339,518","236,352",1.7,1.1
202029,트레인,OCN,토일,343,"1,187","60,239",360,89,0.4,0.2,0.1,1.1,1.4,"246,911","192,798",1.2,0.9
202029,십시일반,MBC,수목,79,111,"1,652",258,2,0.1,0,0,0.8,0,0,0,0,0
202029,악의꽃,tvN,수목,141,769,"21,643",236,8,0.2,0.1,0,0.7,0.1,0,0,0,0
202030,한번다녀왔습니다,KBS2,토일,"4,266","27,972","4,500,307",797,75,7.4,4.8,6.2,2.4,1.1,"5,496,562","2,218,706",27,9.9
202030,모범형사,JTBC,월화,427,985,"270,340",472,59,0.7,0.2,0.4,1.4,0.9,"821,880","526,132",4,2.3
202030,바람과구름과비,TVCHOSUN,토일,205,560,"66,259",361,34,0.4,0.1,0.1,1.1,0.5,"845,280","294,828",4.2,1.3
202030,아는건별로없지만가족입니다,tvN,월화,644,"3,077","2,403,662",782,87,1.1,0.5,3.3,2.4,1.3,"764,432","487,733",3.8,2.2
202030,사이코지만괜찮아,tvN,토일,"10,916","56,594","6,309,362",955,160,18.9,9.8,8.7,2.9,2.4,"923,421","772,260",4.5,3.4
202030,출사표,KBS2,수목,239,867,"110,491",527,56,0.4,0.1,0.2,1.6,0.8,"594,986","350,914",2.9,1.6
202030,그놈이그놈이다,KBS2,월화,425,"1,427","309,887",545,60,0.7,0.2,0.4,1.7,0.9,"548,349","302,465",2.7,1.3
202030,우리사랑했을까,JTBC,수목,756,"3,899","604,831",441,61,1.3,0.7,0.8,1.3,0.9,"312,179","219,418",1.5,1
202030,트레인,OCN,토일,439,"1,054","47,408",360,93,0.8,0.2,0.1,1.1,1.4,"270,641","208,550",1.3,0.9
202030,십시일반,MBC,수목,427,772,"81,270","1,214",122,0.7,0.1,0.1,3.7,1.8,"589,324","270,857",2.9,1.2
202030,악의꽃,tvN,수목,382,"1,994","238,514",848,12,0.7,0.3,0.3,2.6,0.2,0,0,0,0
202030,연애는귀찮지만외로운건싫어,MBCevery1,월화,30,15,"1,194",177,1,0.1,0,0,0.5,0,0,0,0,0
202031,한번다녀왔습니다,KBS2,토일,"2,150","24,944","6,920,621",711,84,4.1,4.9,8.8,2.2,1.3,"6,002,180","2,429,062",29.5,10.8
202031,모범형사,JTBC,월화,558,"1,380","343,712",624,65,1.1,0.3,0.4,1.9,1,"848,010","472,122",4.2,2.1
202031,사이코지만괜찮아,tvN,토일,"10,570","52,507","6,085,240",939,160,20.3,10.4,7.7,2.9,2.6,"1,044,918","968,125",5.1,4.3
202031,출사표,KBS2,수목,270,"3,225","263,683",501,58,0.5,0.6,0.3,1.6,0.9,"552,897","271,192",2.7,1.2
202031,그놈이그놈이다,KBS2,월화,406,"1,458","361,635",520,59,0.8,0.3,0.5,1.6,0.9,"690,728","289,290",3.4,1.3
202031,우리사랑했을까,JTBC,수목,426,"3,422","619,012",381,71,0.8,0.7,0.8,1.2,1.1,"364,653","215,231",1.8,1
202031,트레인,OCN,토일,580,"2,177","60,847",313,84,1.1,0.4,0.1,1,1.3,"271,564","215,062",1.3,1
202031,십시일반,MBC,수목,167,167,"43,212",385,96,0.3,0,0.1,1.2,1.5,"531,791","231,761",2.6,1
202031,악의꽃,tvN,수목,"1,752","8,125","1,562,162","1,402",83,3.4,1.6,2,4.4,1.3,"598,965","465,608",2.9,2.1
202031,연애는귀찮지만외로운건싫어,MBCevery1,월화,25,52,"4,953",232,4,0,0,0,0.7,0.1,0,0,0,0
202031,비밀의숲2,tvN,토일,503,"2,460","85,123",373,42,1,0.5,0.1,1.2,0.7,0,0,0,0
202031,내가가장예뻤을때,MBC,수목,39,89,"1,341",179,1,0.1,0,0,0.6,0,0,0,0,0
202032,한번다녀왔습니다,KBS2,토일,"3,542","26,475","3,974,757",789,82,6.5,5.1,5.7,2.5,1.4,"6,158,600","2,514,713",30.3,11.2
202032,모범형사,JTBC,월화,443,925,"293,643",435,63,0.8,0.2,0.4,1.4,1.1,"943,979","613,021",4.6,2.7
202032,사이코지만괜찮아,tvN,토일,"10,691","59,917","7,724,089","1,128",160,19.6,11.5,11.1,3.6,2.7,"1,231,607","1,086,594",6.1,4.8
202032,출사표,KBS2,수목,276,"1,120","98,960",386,59,0.5,0.2,0.1,1.2,1,"509,444","236,580",2.5,1.1
202032,그놈이그놈이다,KBS2,월화,570,"2,787","363,081",710,67,1,0.5,0.5,2.3,1.1,"621,627","261,463",3.1,1.2
202032,우리사랑했을까,JTBC,수목,957,"5,937","718,303",348,56,1.8,1.1,1,1.1,1,"280,065","188,553",1.4,0.8
202032,트레인,OCN,토일,695,"3,687","68,353",283,90,1.3,0.7,0.1,0.9,1.5,"311,057","216,709",1.5,1
202032,십시일반,MBC,수목,138,201,"48,407",397,94,0.3,0,0.1,1.3,1.6,"518,671","287,991",2.5,1.3
202032,악의꽃,tvN,수목,"2,394","13,064","1,316,814",826,87,4.4,2.5,1.9,2.6,1.5,"590,909","444,513",2.9,2
202032,연애는귀찮지만외로운건싫어,MBCevery1,월화,46,164,"2,730",277,3,0.1,0,0,0.9,0.1,0,0,0,0
202032,비밀의숲2,tvN,토일,682,"4,634","205,881",451,60,1.3,0.9,0.3,1.4,1,0,0,0,0
202032,내가가장예뻤을때,MBC,수목,47,112,"6,710",142,3,0.1,0,0,0.5,0.1,0,0,0,0
202032,도도솔솔라라솔,KBS2,수목,151,627,"8,677",256,2,0.3,0.1,0,0.8,0,0,0,0,0
202032,미씽그들이있었다,OCN,토일,33,21,"1,894",178,4,0.1,0,0,0.6,0.1,0,0,0,0
202033,한번다녀왔습니다,KBS2,토일,"4,429","26,532","3,948,223",826,76,8.5,5.4,6.4,2.6,1.3,"5,909,350","2,442,080",29,10.9
202033,모범형사,JTBC,월화,411,"1,002","289,662",506,55,0.8,0.2,0.5,1.6,0.9,"1,088,309","596,005",5.3,2.7
202033,출사표,KBS2,수목,287,791,"84,560",366,55,0.5,0.2,0.1,1.2,0.9,"481,534","209,568",2.4,0.9
202033,그놈이그놈이다,KBS2,월화,390,"1,982","327,667",482,55,0.7,0.4,0.5,1.5,0.9,"610,487","249,123",3,1.1
202033,우리사랑했을까,JTBC,수목,924,"5,475","837,211",387,65,1.8,1.1,1.3,1.2,1.1,"336,265","233,912",1.7,1
202033,트레인,OCN,토일,777,"3,677","91,974",370,90,1.5,0.8,0.1,1.2,1.5,"304,304","202,454",1.5,0.9
202033,십시일반,MBC,수목,98,139,"96,287",357,88,0.2,0,0.2,1.1,1.5,"502,869","274,909",2.5,1.2
202033,악의꽃,tvN,수목,"2,970","15,145","2,505,261",699,103,5.7,3.1,4,2.2,1.7,"712,470","590,203",3.5,2.6
202033,연애는귀찮지만외로운건싫어,MBCevery1,월화,138,680,"80,143",929,81,0.3,0.1,0.1,3,1.3,"60,032","78,704",0.3,0.4
202033,비밀의숲2,tvN,토일,"10,794","40,671","1,417,049","1,848",140,20.7,8.3,2.3,5.9,2.3,"1,292,372","1,026,850",6.4,4.6
202033,내가가장예뻤을때,MBC,수목,58,165,"14,344",111,11,0.1,0,0,0.4,0.2,0,0,0,0
202033,도도솔솔라라솔,KBS2,수목,203,"1,144","14,297",193,8,0.4,0.2,0,0.6,0.1,0,0,0,0
202033,미씽그들이있었다,OCN,토일,29,80,"3,910",153,8,0.1,0,0,0.5,0.1,0,0,0,0
202033,좀비탐정,KBS2,월화,41,138,"20,468",161,2,0.1,0,0,0.5,0,0,0,0,0
202033,브람스를좋아하세요,SBS,월화,54,303,"39,230",164,8,0.1,0.1,0.1,0.5,0.1,0,0,0,0
202034,한번다녀왔습니다,KBS2,토일,"3,400","23,222","2,979,976",722,85,6.8,4.8,4.6,2.4,1.4,"6,291,482","2,626,042",30.9,11.7
202034,모범형사,JTBC,월화,471,"1,068","359,428",460,56,0.9,0.2,0.6,1.6,0.9,"1,170,342","774,918",5.8,3.4
202034,출사표,KBS2,수목,405,"1,751","144,326",476,55,0.8,0.4,0.2,1.6,0.9,"522,644","294,034",2.6,1.3
202034,그놈이그놈이다,KBS2,월화,553,"2,318","257,840",832,61,1.1,0.5,0.4,2.8,1,"591,191","223,023",2.9,1
202034,우리사랑했을까,JTBC,수목,914,"4,081","677,013",297,51,1.8,0.8,1.1,1,0.9,"360,825","225,895",1.8,1
202034,악의꽃,tvN,수목,"3,706","23,369","2,553,019",798,97,7.5,4.8,4,2.7,1.6,"713,854","546,685",3.5,2.4
202034,연애는귀찮지만외로운건싫어,MBCevery1,월화,138,441,"24,018",240,35,0.3,0.1,0,0.8,0.6,"79,285","38,426",0.4,0.2
202034,비밀의숲2,tvN,토일,"8,911","32,292","1,306,518","1,045",99,17.9,6.7,2,3.5,1.7,"1,193,541","999,538",5.9,4.4
202034,내가가장예뻤을때,MBC,수목,323,"1,350","505,968",730,101,0.7,0.3,0.8,2.5,1.7,"543,900","325,486",2.7,1.4
202034,도도솔솔라라솔,KBS2,수목,422,"3,126","70,713",891,4,0.8,0.6,0.1,3,0.1,0,0,0,0
202034,미씽그들이있었다,OCN,토일,51,229,"12,780",160,9,0.1,0,0,0.5,0.2,0,0,0,0
202034,좀비탐정,KBS2,월화,79,259,"14,851",338,4,0.2,0.1,0,1.1,0.1,0,0,0,0
202034,브람스를좋아하세요,SBS,월화,89,454,"63,388",233,10,0.2,0.1,0.1,0.8,0.2,0,0,0,0
202034,18어게인,JTBC,월화,98,647,"70,655",240,6,0.2,0.1,0.1,0.8,0.1,0,0,0,0
202034,청춘기록,tvN,월화,306,"3,012","79,655",342,6,0.6,0.6,0.1,1.2,0.1,0,0,0,0
202035,한번다녀왔습니다,KBS2,토일,"3,479","22,705","3,094,208",867,75,6.1,4.3,4.5,2.5,1.3,"6,628,276","2,713,599",32.6,12.1
202035,모범형사,JTBC,월화,749,"1,948","455,583",971,61,1.3,0.4,0.7,2.8,1.1,"1,268,586","913,886",6.2,4.1
202035,그놈이그놈이다,KBS2,월화,155,406,"7,180",165,1,0.3,0.1,0,0.5,0,0,0,0,0
202035,우리사랑했을까,JTBC,수목,618,"2,030","254,998",227,28,1.1,0.4,0.4,0.7,0.5,"358,454","224,952",1.8,1
202035,악의꽃,tvN,수목,"4,711","29,132","2,642,033",806,107,8.3,5.5,3.8,2.4,1.9,"703,083","547,437",3.5,2.4
202035,연애는귀찮지만외로운건싫어,MBCevery1,월화,112,849,"142,234",331,39,0.2,0.2,0.2,1,0.7,"79,864","32,779",0.4,0.1
202035,비밀의숲2,tvN,토일,"6,650","24,710","1,588,821",958,107,11.7,4.7,2.3,2.8,1.9,"1,098,969","928,088",5.4,4.1
202035,내가가장예뻤을때,MBC,수목,367,"1,326","469,974",407,41,0.6,0.3,0.7,1.2,0.7,"563,773","291,554",2.8,1.3
202035,도도솔솔라라솔,KBS2,수목,64,177,444,21,0,0.1,0,0,0.1,0,0,0,0,0
202035,미씽그들이있었다,OCN,토일,651,"1,595","339,682",565,109,1.1,0.3,0.5,1.6,2,"491,221","418,376",2.4,1.9
202035,좀비탐정,KBS2,월화,106,235,"11,164",289,2,0.2,0,0,0.8,0,0,0,0,0
202035,브람스를좋아하세요,SBS,월화,431,"1,910","167,146","1,082",21,0.8,0.4,0.2,3.2,0.4,0,0,0,0
202035,트웬티트웬티,JTBC,토일,651,"8,357","2,104,184",59,2,1.1,1.6,3,0.2,0,0,0,0,0
202035,18어게인,JTBC,월화,82,202,0,72,0,0.1,0,0,0.2,0,0,0,0,0
202035,청춘기록,tvN,월화,782,"7,500","139,559",479,7,1.4,1.4,0.2,1.4,0.1,0,0,0,0
202035,사생활,JTBC,수목,88,637,"30,537",187,2,0.2,0.1,0,0.5,0,0,0,0,0
202035,오삼광빌라,KBS2,토일,43,156,15,105,0,0.1,0,0,0.3,0,0,0,0,0
202036,한번다녀왔습니다,KBS2,토일,"4,389","28,926","4,877,819",885,80,7.3,5.5,7.5,2.6,1.5,"6,441,893","2,737,520",31.7,12.2
202036,그놈이그놈이다,KBS2,월화,269,"1,045","207,580",693,60,0.4,0.2,0.3,2,1.1,"571,241","240,193",2.8,1.1
202036,우리사랑했을까,JTBC,수목,727,"2,216","117,632",542,24,1.2,0.4,0.2,1.6,0.4,"366,219","282,120",1.8,1.3
202036,악의꽃,tvN,수목,"3,652","24,311","2,124,946",838,105,6.1,4.7,3.3,2.4,2,"828,533","734,057",4.1,3.3
202036,연애는귀찮지만외로운건싫어,MBCevery1,월화,81,480,"43,636",243,35,0.1,0.1,0.1,0.7,0.7,"49,455","34,542",0.2,0.2
202036,비밀의숲2,tvN,토일,"5,911","27,141","1,732,984",795,98,9.8,5.2,2.7,2.3,1.8,"1,275,099","1,127,825",6.3,5
202036,내가가장예뻤을때,MBC,수목,413,"1,597","550,275",507,82,0.7,0.3,0.8,1.5,1.5,"597,546","293,051",2.9,1.3
202036,도도솔솔라라솔,KBS2,수목,83,226,"1,810",96,0,0.1,0,0,0.3,0,0,0,0,0
202036,미씽그들이있었다,OCN,토일,805,"3,388","500,627",326,101,1.3,0.6,0.8,0.9,1.9,"668,451","667,695",3.3,3
202036,좀비탐정,KBS2,월화,171,472,"41,025",230,2,0.3,0.1,0.1,0.7,0,0,0,0,0
202036,브람스를좋아하세요,SBS,월화,"1,970","11,571","1,287,899","1,228",76,3.3,2.2,2,3.6,1.4,"972,185","606,472",4.8,2.7
202036,트웬티트웬티,JTBC,토일,"1,210","9,586","1,676,080",195,2,2,1.8,2.6,0.6,0,"132,273","86,526",0.7,0.4
202036,18어게인,JTBC,월화,121,357,"29,680",110,2,0.2,0.1,0,0.3,0,0,0,0,0
202036,청춘기록,tvN,월화,"1,364","14,014","373,917",856,15,2.3,2.7,0.6,2.5,0.3,0,0,0,0
202036,사생활,JTBC,수목,54,111,36,22,1,0.1,0,0,0.1,0,0,0,0,0
202036,오삼광빌라,KBS2,토일,103,463,"36,901",139,3,0.2,0.1,0.1,0.4,0.1,0,0,0,0
202037,한번다녀왔습니다,KBS2,토일,"4,829","35,210","5,111,601","1,092",85,6.8,5.4,7,3.5,1.5,"6,447,196","2,940,121",31.7,13.1
202037,악의꽃,tvN,수목,"5,498","30,165","3,064,596",741,104,7.7,4.6,4.2,2.3,1.9,"838,865","702,452",4.1,3.1
202037,연애는귀찮지만외로운건싫어,MBCevery1,월화,115,523,"40,927",323,35,0.2,0.1,0.1,1,0.6,"44,935","30,893",0.2,0.1
202037,비밀의숲2,tvN,토일,"6,556","26,128","1,825,932",717,121,9.2,4,2.5,2.3,2.2,"1,212,752","1,004,026",6,4.5
202037,내가가장예뻤을때,MBC,수목,677,"3,878","918,545",409,78,0.9,0.6,1.3,1.3,1.4,"616,257","287,502",3,1.3
202037,미씽그들이있었다,OCN,토일,627,"2,280","363,571",349,103,0.9,0.3,0.5,1.1,1.8,"654,779","627,324",3.2,2.8
202037,좀비탐정,KBS2,월화,79,227,"6,856",142,2,0.1,0,0,0.5,0,0,0,0,0
202037,브람스를좋아하세요,SBS,월화,"3,890","32,941","2,281,464",855,88,5.4,5,3.1,2.7,1.6,"876,733","619,933",4.3,2.8
202037,트웬티트웬티,JTBC,토일,"1,852","13,517","1,688,449",86,2,2.6,2.1,2.3,0.3,0,"109,220","77,586",0.5,0.3
202037,18어게인,JTBC,월화,169,622,"53,600",189,6,0.2,0.1,0.1,0.6,0.1,0,0,0,0
202037,청춘기록,tvN,월화,"9,188","48,261","2,231,698","1,773",121,12.9,7.4,3,5.6,2.2,"1,191,485","930,151",5.9,4.1
202037,오삼광빌라,KBS2,토일,178,635,"41,289",136,4,0.2,0.1,0.1,0.4,0.1,0,0,0,0
202037,학교기담,TVCHOSUN,토일,146,399,"2,173",95,13,0.2,0.1,0,0.3,0.2,"244,308","54,043",1.2,0.2
202038,악의꽃,tvN,수목,"4,871","35,717","3,687,961",907,103,7.1,5.9,5.5,2.8,1.8,"881,162","774,624",4.3,3.4
202038,연애는귀찮지만외로운건싫어,MBCevery1,월화,97,563,"31,956",197,31,0.1,0.1,0,0.6,0.5,"67,020","49,861",0.3,0.2
202038,비밀의숲2,tvN,토일,"7,087","24,303","1,328,902",802,104,10.3,4,2,2.5,1.8,"1,233,300","1,019,193",6.1,4.5
202038,내가가장예뻤을때,MBC,수목,859,"4,961","1,446,337",476,78,1.2,0.8,2.2,1.5,1.4,"701,185","378,822",3.4,1.7
202038,도도솔솔라라솔,KBS2,수목,71,215,"17,091",112,2,0.1,0,0,0.3,0,0,0,0,0
202038,미씽그들이있었다,OCN,토일,364,"1,518","167,841",372,15,0.5,0.2,0.3,1.1,0.3,0,0,0,0
202038,좀비탐정,KBS2,월화,252,"1,023","55,999","1,048",10,0.4,0.2,0.1,3.2,0.2,0,0,0,0
202038,브람스를좋아하세요,SBS,월화,"5,254","43,725","2,353,205",944,96,7.6,7.2,3.5,2.9,1.7,"910,818","596,480",4.5,2.7
202038,트웬티트웬티,JTBC,토일,"1,057","9,829","1,853,938",71,6,1.5,1.6,2.8,0.2,0.1,"89,293","27,888",0.4,0.1
202038,18어게인,JTBC,월화,274,903,"24,843",227,8,0.4,0.1,0,0.7,0.1,0,0,0,0
202038,청춘기록,tvN,월화,"7,834","42,362","2,136,516","1,249",94,11.4,6.9,3.2,3.8,1.7,"1,275,745","978,281",6.3,4.4
202038,사생활,JTBC,수목,139,"1,037","163,203",189,13,0.2,0.2,0.2,0.6,0.2,0,0,0,0
202038,오삼광빌라,KBS2,토일,"1,492","3,981","332,852","1,462",98,2.2,0.7,0.5,4.5,1.7,"4,259,390","1,470,111",20.9,6.5
202038,학교기담,TVCHOSUN,토일,124,414,"3,723",28,9,0.2,0.1,0,0.1,0.2,"183,081","102,473",0.9,0.5
202038,나의위험한아내,MBN,월화,14,20,"5,457",168,2,0,0,0,0.5,0,0,0,0,0
202038,구미호뎐,tvN,수목,112,275,"11,835",337,8,0.2,0,0,1,0.1,0,0,0,0
202039,악의꽃,tvN,수목,"4,042","27,312","1,731,760","1,204",71,5.8,4.2,2.4,3.5,1.2,"1,070,541","902,463",5.3,4
202039,연애는귀찮지만외로운건싫어,MBCevery1,월화,78,439,"26,533",283,31,0.1,0.1,0,0.8,0.5,"37,728","19,765",0.2,0.1
202039,비밀의숲2,tvN,토일,"7,708","34,004","2,111,855",688,87,11.1,5.2,2.9,2,1.5,"1,368,632","1,078,582",6.7,4.8
202039,내가가장예뻤을때,MBC,수목,850,"4,607","1,228,638",444,71,1.2,0.7,1.7,1.3,1.2,"728,918","378,512",3.6,1.7
202039,도도솔솔라라솔,KBS2,수목,85,262,"4,187",160,1,0.1,0,0,0.5,0,0,0,0,0
202039,미씽그들이있었다,OCN,토일,467,"1,726","401,714",300,95,0.7,0.3,0.6,0.9,1.6,"635,844","617,596",3.1,2.7
202039,좀비탐정,KBS2,월화,690,"3,137","194,308",906,41,1,0.5,0.3,2.7,0.7,"703,202","467,446",3.5,2.1
202039,브람스를좋아하세요,SBS,월화,"6,654","53,846","3,276,062",880,82,9.6,8.2,4.5,2.6,1.4,"839,256","467,683",4.1,2.1
202039,트웬티트웬티,JTBC,토일,744,"6,095","1,266,477",47,4,1.1,0.9,1.7,0.1,0.1,"90,472","54,210",0.4,0.2
202039,18어게인,JTBC,월화,"2,591","11,630","611,606","1,602",89,3.7,1.8,0.8,4.7,1.5,"412,236","308,146",2,1.4
202039,청춘기록,tvN,월화,"8,819","48,751","3,314,889","1,031",105,12.7,7.4,4.6,3,1.8,"1,274,201","944,125",6.3,4.2
202039,사생활,JTBC,수목,177,"1,459","123,929",198,5,0.3,0.2,0.2,0.6,0.1,0,0,0,0
202039,오삼광빌라,KBS2,토일,"1,063","2,577","291,552",627,73,1.5,0.4,0.4,1.8,1.3,"4,166,226","1,455,105",20.5,6.5
202039,학교기담,TVCHOSUN,토일,50,122,"2,887",50,13,0.1,0,0,0.1,0.2,"167,455","59,650",0.8,0.3
202039,나의위험한아내,MBN,월화,15,6,"2,126",128,2,0,0,0,0.4,0,0,0,0,0
202039,구미호뎐,tvN,수목,132,"1,484","254,248",248,13,0.2,0.2,0.3,0.7,0.2,0,0,0,0
202039,스타트업,tvN,토일,510,"2,689","116,535",295,6,0.7,0.4,0.2,0.9,0.1,0,0,0,0
202039,써치,OCN,토일,42,321,"24,090",140,4,0.1,0,0,0.4,0.1,0,0,0,0
202040,연애는귀찮지만외로운건싫어,MBCevery1,월화,69,318,"59,820",154,27,0.1,0.1,0.1,0.6,0.5,"36,466","32,228",0.2,0.1
202040,비밀의숲2,tvN,토일,"10,701","49,410","2,372,202",752,93,17,8.1,3.9,3,1.9,"1,532,267","1,231,893",7.5,5.5
202040,내가가장예뻤을때,MBC,수목,421,"2,028","553,817",175,41,0.7,0.3,0.9,0.7,0.8,"391,146","251,760",1.9,1.1
202040,도도솔솔라라솔,KBS2,수목,93,279,"7,490",126,6,0.1,0,0,0.5,0.1,0,0,0,0
202040,미씽그들이있었다,OCN,토일,823,"1,702","412,404",282,90,1.3,0.3,0.7,1.1,1.8,"507,708","469,674",2.5,2.1
202040,좀비탐정,KBS2,월화,270,901,"88,770",547,40,0.4,0.1,0.1,2.2,0.8,"537,202","330,144",2.6,1.5
