,방송일자,채널명,프로그램시작시간,프로그램종료시간,프로그램명,방송회차명,프로그램장르소분류명,출연진내용,총시청률,평균시청률,장르1,장르2
200,20200315,OCN,22,240135,본대로말하라,14회,미니시리즈,"장혁,최수영,진서연",1.91154,0.9457392142857143,추리,수사
201,20200316,JTBC,21,223836,날씨가좋으면찾아가겠어요,5회,미니시리즈,"박민영,서강준,문정희",0.8546135714285714,1.03268,로맨스,
202,20200316,tvN,21,223633,방법,11회,미니시리즈,"엄지원,정지소,성동일",2.676729285714285,2.0348107653061223,미스터리,판타지
203,20200317,JTBC,21,223608,날씨가좋으면찾아가겠어요,6회,미니시리즈,"박민영,서강준,문정희",1.1370585714285713,1.03268,로맨스,
204,20200317,tvN,21,224225,방법,12회,미니시리즈,"엄지원,정지소,성동일",3.613949285714285,2.0348107653061223,미스터리,판타지
205,20200318,MBC,21,220116,그남자의기억법,2회,미니시리즈,"김동욱,문가영,윤종훈",2.3174321428571427,1.8946266517857144,추리,수사
206,20200318,tvN,22,235510,메모리스트,3회,미니시리즈,"유승호,이세영,조성하",1.8669792857142853,1.6409689285714286,판타지,추리
207,20200319,MBC,21,220141,그남자의기억법,4회,미니시리즈,"김동욱,문가영,윤종훈",1.390605,1.8946266517857144,추리,수사
208,20200319,JTBC,22,235734,이태원클라쓰,14회,미니시리즈,"박서준,김다미,유재명",0.5930321428571428,0.6362641964285715,로맨스,청춘
209,20200319,tvN,21,223557,슬기로운의사생활,2회,미니시리즈,"조정석,유연석,정경호",5.3134950000000005,4.935116339285715,의학,
210,20200319,tvN,22,235050,메모리스트,4회,미니시리즈,"유승호,이세영,조성하",1.80989,1.6409689285714286,판타지,추리
211,20200321,tvN,21,222045,하이바이마마,9회,미니시리즈,"김태희,이규형,고보결",4.661150714285715,4.0015753125,휴먼,
212,20200321,OCN,21,224747,본대로말하라,14회,미니시리즈,"장혁,최수영,진서연",0.7639928571428571,0.9457392142857143,추리,수사
213,20200321,OCN,22,240026,본대로말하라,15회,미니시리즈,"장혁,최수영,진서연",0.7544271428571429,0.9457392142857143,추리,수사
214,20200322,tvN,21,222927,하이바이마마,10회,미니시리즈,"김태희,이규형,고보결",4.555601428571428,4.0015753125,휴먼,
215,20200322,OCN,21,224349,본대로말하라,15회,미니시리즈,"장혁,최수영,진서연",0.9085178571428572,0.9457392142857143,추리,수사
216,20200322,OCN,22,240058,본대로말하라,16회,미니시리즈,"장혁,최수영,진서연",2.0247192857142857,0.9457392142857143,추리,수사
217,20200323,MBC,21,220109,365운명을거스르는1년,2회,미니시리즈,"이준혁,남지현,김지수",2.516328571428571,2.424068869047619,로맨스,판타지
218,20200323,JTBC,21,223539,날씨가좋으면찾아가겠어요,7회,미니시리즈,"박민영,서강준,문정희",0.8613264285714287,1.03268,로맨스,
219,20200323,tvN,21,221722,반의반,1회,미니시리즈,"정해인,채수빈,이하나",1.4466942857142857,0.9483393571428571,로맨스,
220,20200324,MBC,21,220111,365운명을거스르는1년,4회,미니시리즈,"이준혁,남지현,김지수",2.401012857142857,2.424068869047619,로맨스,판타지
221,20200324,JTBC,21,223346,날씨가좋으면찾아가겠어요,8회,미니시리즈,"박민영,서강준,문정희",1.013955714285714,1.03268,로맨스,
222,20200324,tvN,21,221519,반의반,2회,미니시리즈,"정해인,채수빈,이하나",1.1155464285714287,0.9483393571428571,로맨스,
223,20200325,MBC,21,220148,그남자의기억법,6회,미니시리즈,"김동욱,문가영,윤종훈",1.8471685714285715,1.8946266517857144,추리,수사
224,20200325,tvN,22,235143,메모리스트,5회,미니시리즈,"유승호,이세영,조성하",1.7066907142857144,1.6409689285714286,판타지,추리
225,20200326,MBC,21,220125,그남자의기억법,8회,미니시리즈,"김동욱,문가영,윤종훈",1.6904314285714286,1.8946266517857144,추리,수사
226,20200326,JTBC,22,242005,이태원클라쓰,16회,미니시리즈,"박서준,김다미,유재명",0.4462535714285714,0.6362641964285715,로맨스,청춘
227,20200326,tvN,21,224051,슬기로운의사생활,3회,미니시리즈,"조정석,유연석,정경호",5.929747142857143,4.935116339285715,의학,
228,20200326,tvN,22,235219,메모리스트,6회,미니시리즈,"유승호,이세영,조성하",1.8968514285714284,1.6409689285714286,판타지,추리
229,20200327,tvN,22,241533,슬기로운의사생활,3회,미니시리즈,"조정석,유연석,정경호",1.0716221428571429,4.935116339285715,의학,
230,20200328,tvN,21,221600,하이바이마마,11회,미니시리즈,"김태희,이규형,고보결",4.437121428571428,4.0015753125,휴먼,
231,20200328,OCN,22,241751,루갈,1회,미니시리즈,"최진혁,박성웅,조동혁",1.3181235714285713,0.8210887557603687,액션,판타지
232,20200329,tvN,21,222248,하이바이마마,12회,미니시리즈,"김태희,이규형,고보결",3.89173,4.0015753125,휴먼,
233,20200329,OCN,21,224223,루갈,1회,미니시리즈,"최진혁,박성웅,조동혁",0.6058807142857143,0.8210887557603687,액션,판타지
234,20200329,OCN,22,241109,루갈,2회,미니시리즈,"최진혁,박성웅,조동혁",2.1851,0.8210887557603687,액션,판타지
235,20200330,MBC,21,215941,365운명을거스르는1년,6회,미니시리즈,"이준혁,남지현,김지수",2.3548207142857143,2.424068869047619,로맨스,판타지
236,20200330,JTBC,21,223610,날씨가좋으면찾아가겠어요,9회,미니시리즈,"박민영,서강준,문정희",1.0844271428571428,1.03268,로맨스,
237,20200330,tvN,21,221603,반의반,3회,미니시리즈,"정해인,채수빈,이하나",0.8566014285714286,0.9483393571428571,로맨스,
238,20200331,MBC,21,220016,365운명을거스르는1년,8회,미니시리즈,"이준혁,남지현,김지수",2.165645,2.424068869047619,로맨스,판타지
239,20200331,JTBC,21,224218,날씨가좋으면찾아가겠어요,10회,미니시리즈,"박민영,서강준,문정희",1.1792542857142856,1.03268,로맨스,
240,20200331,tvN,21,221553,반의반,4회,미니시리즈,"정해인,채수빈,이하나",1.0212164285714285,0.9483393571428571,로맨스,
241,20200401,MBC,21,220119,그남자의기억법,10회,미니시리즈,"김동욱,문가영,윤종훈",2.5469264285714286,1.8946266517857144,추리,수사
242,20200401,tvN,22,235959,메모리스트,7회,미니시리즈,"유승호,이세영,조성하",1.5975407142857143,1.6409689285714286,판타지,추리
243,20200402,MBC,21,220118,그남자의기억법,12회,미니시리즈,"김동욱,문가영,윤종훈",1.430395,1.8946266517857144,추리,수사
244,20200402,JTBC,22,241856,부부의세계,1회,미니시리즈,"김희애,박해준,한소희",0.5152228571428571,0.5749682142857142,미스터리, 로맨스
245,20200402,tvN,21,223759,슬기로운의사생활,4회,미니시리즈,"조정석,유연석,정경호",5.658548571428573,4.935116339285715,의학,
246,20200402,tvN,22,235557,메모리스트,8회,미니시리즈,"유승호,이세영,조성하",1.4227571428571426,1.6409689285714286,판타지,추리
247,20200403,tvN,22,234643,슬기로운의사생활,4회,미니시리즈,"조정석,유연석,정경호",0.9861464285714286,4.935116339285715,의학,
248,20200404,OCN,21,224103,루갈,2회,미니시리즈,"최진혁,박성웅,조동혁",0.6359199999999999,0.8210887557603687,액션,판타지
249,20200404,OCN,22,240330,루갈,3회,미니시리즈,"최진혁,박성웅,조동혁",1.5515314285714286,0.8210887557603687,액션,판타지
250,20200405,tvN,21,223444,슬기로운의사생활,4회,미니시리즈,"조정석,유연석,정경호",1.2959707142857142,4.935116339285715,의학,
251,20200405,OCN,21,224611,루갈,3회,미니시리즈,"최진혁,박성웅,조동혁",0.5397235714285714,0.8210887557603687,액션,판타지
252,20200405,OCN,22,240553,루갈,4회,미니시리즈,"최진혁,박성웅,조동혁",1.4900964285714289,0.8210887557603687,액션,판타지
253,20200406,KBS2,22,223449,계약우정,1회,미니시리즈,"이신영,신승호,김소혜",1.9571342857142855,1.244357232142857,로맨스,코미디
254,20200406,KBS2,22,230714,계약우정,2회,미니시리즈,"이신영,신승호,김소혜",1.7953742857142854,1.244357232142857,로맨스,코미디
255,20200406,MBC,21,220029,365운명을거스르는1년,10회,미니시리즈,"이준혁,남지현,김지수",2.52357,2.424068869047619,로맨스,판타지
256,20200406,JTBC,21,223816,날씨가좋으면찾아가겠어요,11회,미니시리즈,"박민영,서강준,문정희",1.12002,1.03268,로맨스,
257,20200406,tvN,21,221901,반의반,5회,미니시리즈,"정해인,채수빈,이하나",0.8825571428571427,0.9483393571428571,로맨스,
258,20200407,KBS2,22,223001,계약우정,3회,미니시리즈,"이신영,신승호,김소혜",0.8484064285714287,1.244357232142857,로맨스,코미디
259,20200407,KBS2,22,230357,계약우정,4회,미니시리즈,"이신영,신승호,김소혜",1.0838614285714283,1.244357232142857,로맨스,코미디
260,20200407,MBC,21,220223,365운명을거스르는1년,12회,미니시리즈,"이준혁,남지현,김지수",2.7252671428571427,2.424068869047619,로맨스,판타지
261,20200407,JTBC,21,223847,날씨가좋으면찾아가겠어요,12회,미니시리즈,"박민영,서강준,문정희",1.13764,1.03268,로맨스,
262,20200407,tvN,21,222059,반의반,6회,미니시리즈,"정해인,채수빈,이하나",0.8858785714285714,0.9483393571428571,로맨스,
263,20200408,MBC,21,220306,그남자의기억법,14회,미니시리즈,"김동욱,문가영,윤종훈",2.265602142857143,1.8946266517857144,추리,수사
264,20200408,tvN,22,235308,메모리스트,9회,미니시리즈,"유승호,이세영,조성하",1.336512857142857,1.6409689285714286,판타지,추리
265,20200409,MBC,21,220133,그남자의기억법,16회,미니시리즈,"김동욱,문가영,윤종훈",1.5781085714285716,1.8946266517857144,추리,수사
266,20200409,JTBC,22,240937,부부의세계,3회,미니시리즈,"김희애,박해준,한소희",0.6347135714285714,0.5749682142857142,미스터리, 로맨스
267,20200409,tvN,21,223728,슬기로운의사생활,5회,미니시리즈,"조정석,유연석,정경호",6.434955714285713,4.935116339285715,의학,
268,20200409,tvN,22,235101,메모리스트,10회,미니시리즈,"유승호,이세영,조성하",1.69917,1.6409689285714286,판타지,추리
269,20200410,tvN,22,235720,슬기로운의사생활,5회,미니시리즈,"조정석,유연석,정경호",1.2149692857142858,4.935116339285715,의학,
270,20200411,tvN,21,222529,하이바이마마,13회,미니시리즈,"김태희,이규형,고보결",3.2159278571428564,4.0015753125,휴먼,
271,20200411,OCN,21,225013,루갈,4회,미니시리즈,"최진혁,박성웅,조동혁",0.4694107142857143,0.8210887557603687,액션,판타지
272,20200411,OCN,22,240451,루갈,5회,미니시리즈,"최진혁,박성웅,조동혁",1.1376492857142857,0.8210887557603687,액션,판타지
273,20200412,tvN,21,222658,하이바이마마,14회,미니시리즈,"김태희,이규형,고보결",3.156612142857143,4.0015753125,휴먼,
274,20200412,OCN,21,224347,루갈,5회,미니시리즈,"최진혁,박성웅,조동혁",0.7238514285714286,0.8210887557603687,액션,판타지
275,20200412,OCN,22,240602,루갈,6회,미니시리즈,"최진혁,박성웅,조동혁",1.61051,0.8210887557603687,액션,판타지
276,20200413,KBS2,22,223027,계약우정,5회,미니시리즈,"이신영,신승호,김소혜",1.3591157142857144,1.244357232142857,로맨스,코미디
277,20200413,KBS2,22,230630,계약우정,6회,미니시리즈,"이신영,신승호,김소혜",1.2427121428571426,1.244357232142857,로맨스,코미디
278,20200413,MBC,21,220247,365운명을거스르는1년,14회,미니시리즈,"이준혁,남지현,김지수",3.038045714285714,2.424068869047619,로맨스,판타지
279,20200413,JTBC,21,223427,날씨가좋으면찾아가겠어요,13회,미니시리즈,"박민영,서강준,문정희",0.8956842857142856,1.03268,로맨스,
280,20200413,tvN,21,222013,반의반,7회,미니시리즈,"정해인,채수빈,이하나",0.905285,0.9483393571428571,로맨스,
281,20200414,KBS2,22,223401,계약우정,7회,미니시리즈,"이신영,신승호,김소혜",0.7416235714285714,1.244357232142857,로맨스,코미디
282,20200414,KBS2,22,230715,계약우정,8회,미니시리즈,"이신영,신승호,김소혜",0.92663,1.244357232142857,로맨스,코미디
283,20200414,MBC,21,220253,365운명을거스르는1년,16회,미니시리즈,"이준혁,남지현,김지수",2.379584285714286,2.424068869047619,로맨스,판타지
284,20200414,JTBC,21,224220,날씨가좋으면찾아가겠어요,14회,미니시리즈,"박민영,서강준,문정희",1.2877978571428572,1.03268,로맨스,
285,20200414,tvN,21,221339,반의반,8회,미니시리즈,"정해인,채수빈,이하나",0.8473392857142856,0.9483393571428571,로맨스,
286,20200415,tvN,22,235254,메모리스트,11회,미니시리즈,"유승호,이세영,조성하",1.485175,1.6409689285714286,판타지,추리
287,20200416,MBC,21,220208,그남자의기억법,18회,미니시리즈,"김동욱,문가영,윤종훈",1.4141785714285715,1.8946266517857144,추리,수사
288,20200416,tvN,21,223842,슬기로운의사생활,6회,미니시리즈,"조정석,유연석,정경호",7.075799285714285,4.935116339285715,의학,
289,20200416,tvN,22,235204,메모리스트,12회,미니시리즈,"유승호,이세영,조성하",1.9784850000000005,1.6409689285714286,판타지,추리
290,20200417,SBS,22,223513,더킹영원의군주,1회,미니시리즈,"이민호,김고은,우도환",5.220080000000001,4.159238839285714,판타지,로맨스
291,20200417,SBS,22,231331,더킹영원의군주,1회,미니시리즈,"이민호,김고은,우도환",5.653424285714285,4.159238839285714,판타지,로맨스
292,20200417,tvN,22,241307,슬기로운의사생활,6회,미니시리즈,"조정석,유연석,정경호",0.7761271428571429,4.935116339285715,의학,
293,20200418,SBS,22,223704,더킹영원의군주,2회,미니시리즈,"이민호,김고은,우도환",4.0701857142857145,4.159238839285714,판타지,로맨스
294,20200418,SBS,22,231524,더킹영원의군주,2회,미니시리즈,"이민호,김고은,우도환",5.488542857142858,4.159238839285714,판타지,로맨스
295,20200418,tvN,21,222900,하이바이마마,15회,미니시리즈,"김태희,이규형,고보결",2.8887135714285708,4.0015753125,휴먼,
296,20200418,OCN,21,224936,루갈,6회,미니시리즈,"최진혁,박성웅,조동혁",0.4445071428571428,0.8210887557603687,액션,판타지
297,20200418,OCN,22,240510,루갈,7회,미니시리즈,"최진혁,박성웅,조동혁",0.9521814285714284,0.8210887557603687,액션,판타지
298,20200419,tvN,21,224030,하이바이마마,16회,미니시리즈,"김태희,이규형,고보결",3.800212142857143,4.0015753125,휴먼,
299,20200419,OCN,21,224307,루갈,7회,미니시리즈,"최진혁,박성웅,조동혁",0.3943321428571428,0.8210887557603687,액션,판타지
300,20200419,OCN,22,240156,루갈,8회,미니시리즈,"최진혁,박성웅,조동혁",1.2773792857142858,0.8210887557603687,액션,판타지
301,20200420,KBS2,22,223000,본어게인,1회,미니시리즈,"장기용,장기용,진세연",1.974137857142857,1.184120825892857,판타지,로맨스
302,20200420,KBS2,22,230902,본어게인,2회,미니시리즈,"장기용,장기용,진세연",2.1451157142857142,1.184120825892857,판타지,로맨스
303,20200420,MBC,21,220256,365운명을거스르는1년,18회,미니시리즈,"이준혁,남지현,김지수",2.20803,2.424068869047619,로맨스,판타지
304,20200420,JTBC,21,224254,날씨가좋으면찾아가겠어요,15회,미니시리즈,"박민영,서강준,문정희",1.0171742857142856,1.03268,로맨스,
