방송일자,채널명,프로그램시작시간,프로그램종료시간,프로그램명,방송회차명,프로그램장르소분류명,출연진내용,총시청률
20201218,SBS,22,224117,펜트하우스,14회,미니시리즈,"이지아,김소연,유진",1.9867899999999998
20201218,SBS,22,231013,펜트하우스,14회,미니시리즈,"이지아,김소연,유진",2.373034285714286
20201219,tvN,21,223550,철인왕후,3회,미니시리즈,"신혜선,김정현,배종옥",4.604976428571429
20201219,OCN,21,221932,경이로운소문,6회,미니시리즈,"조병규,유준상,김세정",0.7819121428571429
20201219,OCN,22,233552,경이로운소문,7회,미니시리즈,"조병규,유준상,김세정",4.6794135714285705
20201220,tvN,21,224110,철인왕후,4회,미니시리즈,"신혜선,김정현,배종옥",5.111532857142857
20201220,OCN,21,222357,경이로운소문,7회,미니시리즈,"조병규,유준상,김세정",1.8237692857142853
20201220,OCN,22,234001,경이로운소문,8회,미니시리즈,"조병규,유준상,김세정",6.311412142857143
20201221,KBS2,21,220647,암행어사조선비밀수사단,1회,미니시리즈,"김명수,권나라,이이경",2.1258942857142857
20201221,KBS2,22,224043,암행어사조선비밀수사단,1회,미니시리즈,"김명수,권나라,이이경",2.050015
20201221,MBC,21,215213,카이로스,15회,미니시리즈,"신성록,이세영,안보현",1.172157142857143
20201221,MBC,21,222951,카이로스,15회,미니시리즈,"신성록,이세영,안보현",0.9478592857142856
20201221,MBC,22,230613,제발그남자만나지마요,6회,미니시리즈,"송하윤,윤보미,공민정",0.38437642857142856
20201221,SBS,21,223150,펜트하우스,16회,미니시리즈,"이지아,김소연,유진",10.794277857142857
20201221,SBS,22,230455,펜트하우스,16회,미니시리즈,"이지아,김소연,유진",13.143310000000001
20201221,tvN,21,221239,낮과밤,7회,미니시리즈,"남궁민,김설현,이청아",2.1931621428571426
20201221,OCN,21,223515,경이로운소문,8회,미니시리즈,"조병규,유준상,김세정",0.6419078571428571
20201222,KBS2,21,220608,암행어사조선비밀수사단,2회,미니시리즈,"김명수,권나라,이이경",2.1854185714285714
20201222,KBS2,22,223940,암행어사조선비밀수사단,2회,미니시리즈,"김명수,권나라,이이경",2.0619799999999997
20201222,MBC,21,215450,카이로스,16회,미니시리즈,"신성록,이세영,안보현",1.3200135714285712
20201222,MBC,21,223520,카이로스,16회,미니시리즈,"신성록,이세영,안보현",1.27125
20201222,SBS,21,223143,펜트하우스,17회,미니시리즈,"이지아,김소연,유진",10.91718785714286
20201222,SBS,22,230529,펜트하우스,17회,미니시리즈,"이지아,김소연,유진",12.94186
20201222,JTBC,21,222437,라이브온,6회,미니시리즈,"황민현,정다빈,노종현",0.43313500000000005
20201222,tvN,21,220115,낮과밤,8회,미니시리즈,"남궁민,김설현,이청아",2.3763007142857147
20201222,tvN,22,231503,경이로운소문,7회,미니시리즈,"조병규,유준상,김세정",0.38396
20201223,KBS2,21,221106,바람피면죽는다,7회,미니시리즈,"조여정,고준,김영대",1.074087142857143
20201223,KBS2,22,223621,바람피면죽는다,7회,미니시리즈,"조여정,고준,김영대",1.4510214285714282
20201223,JTBC,21,222547,런온,3회,미니시리즈,"임시완,신세경,수영",1.2788521428571429
20201224,JTBC,21,222607,런온,4회,미니시리즈,"임시완,신세경,수영",1.25838
20201226,tvN,21,223402,철인왕후,5회,미니시리즈,"신혜선,김정현,배종옥",6.050472857142856
20201227,tvN,21,223332,철인왕후,6회,미니시리즈,"신혜선,김정현,배종옥",6.7226278571428555
20201228,KBS2,21,220804,암행어사조선비밀수사단,3회,미니시리즈,"김명수,권나라,이이경",1.3765199999999997
20201228,KBS2,22,223826,암행어사조선비밀수사단,3회,미니시리즈,"김명수,권나라,이이경",1.408697857142857
20201228,MBC,22,230615,제발그남자만나지마요,7회,미니시리즈,"송하윤,윤보미,공민정",0.6631092857142857
20201228,SBS,22,224057,펜트하우스,18회,미니시리즈,"이지아,김소연,유진",10.970794999999999
20201228,SBS,22,231105,펜트하우스,18회,미니시리즈,"이지아,김소연,유진",12.598889999999999
20201228,tvN,21,221304,낮과밤,9회,미니시리즈,"남궁민,김설현,이청아",2.3120635714285713
20201229,KBS2,21,220521,암행어사조선비밀수사단,4회,미니시리즈,"김명수,권나라,이이경",2.2505242857142855
20201229,KBS2,22,223850,암행어사조선비밀수사단,4회,미니시리즈,"김명수,권나라,이이경",2.568807142857143
20201229,SBS,22,224038,펜트하우스,19회,미니시리즈,"이지아,김소연,유진",11.589533571428573
20201229,SBS,22,231107,펜트하우스,19회,미니시리즈,"이지아,김소연,유진",13.023140000000001
20201229,JTBC,21,222346,라이브온,7회,미니시리즈,"황민현,정다빈,노종현",0.5438642857142858
20201230,KBS2,21,220636,바람피면죽는다,8회,미니시리즈,"조여정,고준,김영대",1.177
20201230,KBS2,22,223527,바람피면죽는다,8회,미니시리즈,"조여정,고준,김영대",1.5065457142857146
20201230,JTBC,21,222550,런온,5회,미니시리즈,"임시완,신세경,수영",1.6989771428571427
20201231,JTBC,21,222839,런온,6회,미니시리즈,"임시완,신세경,수영",1.50864
20210101,SBS,22,223152,날아라개천용,13회,미니시리즈,"권상우,정우성,김주현",4.032471428571428
20210101,SBS,22,230851,날아라개천용,13회,미니시리즈,"권상우,정우성,김주현",4.067445
20210102,SBS,22,223348,날아라개천용,14회,미니시리즈,"권상우,정우성,김주현",1.93209
20210102,SBS,22,230707,날아라개천용,14회,미니시리즈,"권상우,정우성,김주현",1.9040221428571427
20210102,tvN,21,222059,철인왕후,7회,미니시리즈,"신혜선,김정현,배종옥",7.101696428571428
20210102,OCN,21,221911,경이로운소문,8회,미니시리즈,"조병규,유준상,김세정",1.0374035714285714
20210102,OCN,22,233812,경이로운소문,9회,미니시리즈,"조병규,유준상,김세정",7.050231428571429
20210103,tvN,21,222526,철인왕후,8회,미니시리즈,"신혜선,김정현,배종옥",8.014282857142858
20210103,OCN,21,221955,경이로운소문,9회,미니시리즈,"조병규,유준상,김세정",0.9721864285714286
20210103,OCN,22,233303,경이로운소문,10회,미니시리즈,"조병규,유준상,김세정",7.086626428571428
20210104,KBS2,21,220204,암행어사조선비밀수사단,5회,미니시리즈,"김명수,권나라,이이경",2.852407142857143
20210104,KBS2,22,223607,암행어사조선비밀수사단,5회,미니시리즈,"김명수,권나라,이이경",2.8049178571428572
20210104,MBC,22,232607,제발그남자만나지마요,8회,미니시리즈,"송하윤,윤보미,공민정",0.8248607142857143
20210104,tvN,21,221525,낮과밤,11회,미니시리즈,"남궁민,김설현,이청아",2.4545121428571433
20210104,OCN,21,230256,경이로운소문,10회,미니시리즈,"조병규,유준상,김세정",0.48299000000000003
20210105,KBS2,21,220015,암행어사조선비밀수사단,6회,미니시리즈,"김명수,권나라,이이경",2.5670407142857137
20210105,KBS2,22,223403,암행어사조선비밀수사단,6회,미니시리즈,"김명수,권나라,이이경",3.0267900000000005
20210105,tvN,21,220112,낮과밤,12회,미니시리즈,"남궁민,김설현,이청아",2.263205
20210105,tvN,22,232350,경이로운소문,9회,미니시리즈,"조병규,유준상,김세정",0.37878357142857144
20210106,KBS2,21,220439,바람피면죽는다,9회,미니시리즈,"조여정,고준,김영대",0.9580478571428571
20210106,KBS2,22,223455,바람피면죽는다,9회,미니시리즈,"조여정,고준,김영대",1.3393464285714285
20210106,JTBC,21,222509,런온,7회,미니시리즈,"임시완,신세경,수영",1.4910642857142855
20210106,tvN,22,235151,여신강림,7회,미니시리즈,"문가영,차은우,황인엽",3.1080878571428565
20210107,KBS2,21,220523,바람피면죽는다,10회,미니시리즈,"조여정,고준,김영대",1.0708764285714285
20210107,KBS2,22,223514,바람피면죽는다,10회,미니시리즈,"조여정,고준,김영대",1.35389
20210107,JTBC,21,222623,런온,8회,미니시리즈,"임시완,신세경,수영",1.85634
20210107,tvN,22,234717,여신강림,8회,미니시리즈,"문가영,차은우,황인엽",3.071715714285715
20210108,SBS,22,223233,날아라개천용,15회,미니시리즈,"권상우,정우성,김주현",2.2811364285714286
20210108,SBS,22,230744,날아라개천용,15회,미니시리즈,"권상우,정우성,김주현",2.5762128571428566
20210109,SBS,22,223437,날아라개천용,16회,미니시리즈,"권상우,정우성,김주현",2.4662192857142857
20210109,SBS,22,230501,날아라개천용,16회,미니시리즈,"권상우,정우성,김주현",2.1892000000000005
20210109,tvN,21,222258,철인왕후,9회,미니시리즈,"신혜선,김정현,배종옥",5.900425
20210109,OCN,21,221754,경이로운소문,10회,미니시리즈,"조병규,유준상,김세정",0.8367749999999999
20210109,OCN,22,233500,경이로운소문,11회,미니시리즈,"조병규,유준상,김세정",6.914654285714286
20210110,tvN,21,223018,철인왕후,10회,미니시리즈,"신혜선,김정현,배종옥",6.281592142857143
20210110,OCN,21,221926,경이로운소문,11회,미니시리즈,"조병규,유준상,김세정",1.7592271428571427
20210110,OCN,22,233419,경이로운소문,12회,미니시리즈,"조병규,유준상,김세정",8.916200000000002
20210111,KBS2,21,220527,암행어사조선비밀수사단,7회,미니시리즈,"김명수,권나라,이이경",2.9990521428571424
20210111,KBS2,22,223641,암행어사조선비밀수사단,7회,미니시리즈,"김명수,권나라,이이경",4.390427857142856
20210111,MBC,22,231950,제발그남자만나지마요,9회,미니시리즈,"송하윤,윤보미,공민정",0.5344485714285715
20210111,tvN,21,221311,낮과밤,13회,미니시리즈,"남궁민,김설현,이청아",2.5155471428571423
20210111,OCN,21,225519,경이로운소문,12회,미니시리즈,"조병규,유준상,김세정",0.8888864285714286
20210112,KBS2,21,220256,암행어사조선비밀수사단,8회,미니시리즈,"김명수,권나라,이이경",3.4814714285714286
20210112,KBS2,22,223702,암행어사조선비밀수사단,8회,미니시리즈,"김명수,권나라,이이경",4.098962142857142
20210112,JTBC,21,222455,라이브온,8회,미니시리즈,"황민현,정다빈,노종현",0.6648092857142859
20210112,tvN,22,231721,경이로운소문,11회,미니시리즈,"조병규,유준상,김세정",0.6833857142857143
20210113,KBS2,21,220338,바람피면죽는다,11회,미니시리즈,"조여정,고준,김영대",1.0351871428571429
20210113,KBS2,22,223308,바람피면죽는다,11회,미니시리즈,"조여정,고준,김영대",1.2424664285714286
20210113,JTBC,21,222608,런온,9회,미니시리즈,"임시완,신세경,수영",1.5736500000000002
20210113,tvN,22,235720,여신강림,9회,미니시리즈,"문가영,차은우,황인엽",3.146309285714285
20210114,KBS2,21,220528,바람피면죽는다,12회,미니시리즈,"조여정,고준,김영대",1.2073842857142856
20210114,KBS2,22,223514,바람피면죽는다,12회,미니시리즈,"조여정,고준,김영대",1.3016278571428572
20210114,JTBC,21,222614,런온,10회,미니시리즈,"임시완,신세경,수영",1.5696264285714285
20210114,tvN,22,235714,여신강림,10회,미니시리즈,"문가영,차은우,황인엽",2.7852914285714285
20210115,SBS,22,223203,날아라개천용,17회,미니시리즈,"권상우,정우성,김주현",2.9545600000000003
20210115,SBS,22,230923,날아라개천용,17회,미니시리즈,"권상우,정우성,김주현",3.580917142857143
20210116,SBS,22,223334,날아라개천용,18회,미니시리즈,"권상우,정우성,김주현",2.6610321428571426
20210116,SBS,22,230628,날아라개천용,18회,미니시리즈,"권상우,정우성,김주현",3.1354892857142858
20210116,tvN,21,222137,철인왕후,11회,미니시리즈,"신혜선,김정현,배종옥",7.065411428571429
20210116,OCN,21,221308,경이로운소문,12회,미니시리즈,"조병규,유준상,김세정",1.5160214285714282
20210116,OCN,22,233611,경이로운소문,13회,미니시리즈,"조병규,유준상,김세정",8.731223571428574
20210117,tvN,21,222603,철인왕후,12회,미니시리즈,"신혜선,김정현,배종옥",8.026350714285714
20210117,OCN,21,222109,경이로운소문,13회,미니시리즈,"조병규,유준상,김세정",1.467183571428571
20210117,OCN,22,233340,경이로운소문,14회,미니시리즈,"조병규,유준상,김세정",8.489740000000001
20210118,KBS2,21,220301,암행어사조선비밀수사단,9회,미니시리즈,"김명수,권나라,이이경",3.164020714285715
20210118,KBS2,22,223839,암행어사조선비밀수사단,9회,미니시리즈,"김명수,권나라,이이경",4.954085
20210118,MBC,22,231211,제발그남자만나지마요,10회,미니시리즈,"송하윤,윤보미,공민정",0.769475
20210118,JTBC,21,222212,선배그립스틱바르지마요,1회,미니시리즈,"원진아,로운,이현욱",1.185012857142857
20210118,tvN,21,221550,낮과밤,15회,미니시리즈,"남궁민,김설현,이청아",2.2762921428571428
20210118,OCN,22,230534,경이로운소문,14회,미니시리즈,"조병규,유준상,김세정",0.6439128571428571
20210119,KBS2,21,220644,암행어사조선비밀수사단,10회,미니시리즈,"김명수,권나라,이이경",3.933242142857143
20210119,KBS2,22,223740,암행어사조선비밀수사단,10회,미니시리즈,"김명수,권나라,이이경",5.7234292857142846
20210119,JTBC,21,222301,선배그립스틱바르지마요,2회,미니시리즈,"원진아,로운,이현욱",0.8836064285714285
20210119,tvN,22,232957,경이로운소문,13회,미니시리즈,"조병규,유준상,김세정",0.7357971428571428
20210120,KBS2,21,220334,바람피면죽는다,13회,미니시리즈,"조여정,고준,김영대",1.2307185714285713
20210120,KBS2,22,223652,바람피면죽는다,13회,미니시리즈,"조여정,고준,김영대",1.4223414285714286
20210120,JTBC,21,222630,런온,11회,미니시리즈,"임시완,신세경,수영",1.5566721428571426
20210120,tvN,22,235611,여신강림,11회,미니시리즈,"문가영,차은우,황인엽",3.805473571428571
20210121,KBS2,21,220338,바람피면죽는다,14회,미니시리즈,"조여정,고준,김영대",1.0800542857142859
20210121,KBS2,22,223655,바람피면죽는다,14회,미니시리즈,"조여정,고준,김영대",1.3029864285714285
20210121,JTBC,21,222543,런온,12회,미니시리즈,"임시완,신세경,수영",1.7462207142857142
20210121,tvN,22,235454,여신강림,12회,미니시리즈,"문가영,차은우,황인엽",3.0047385714285717
20210122,SBS,22,223313,날아라개천용,19회,미니시리즈,"권상우,정우성,김주현",2.532955714285714
20210122,SBS,22,231152,날아라개천용,19회,미니시리즈,"권상우,정우성,김주현",2.9164114285714287
20210123,SBS,22,223317,날아라개천용,20회,미니시리즈,"권상우,정우성,김주현",2.3356357142857145
20210123,SBS,22,230539,날아라개천용,20회,미니시리즈,"권상우,정우성,김주현",2.8479935714285713
20210123,tvN,21,222442,철인왕후,13회,미니시리즈,"신혜선,김정현,배종옥",7.225274285714286
20210123,OCN,21,221557,경이로운소문,14회,미니시리즈,"조병규,유준상,김세정",0.9024850000000001
20210123,OCN,22,233430,경이로운소문,15회,미니시리즈,"조병규,유준상,김세정",8.553236428571427
20210124,tvN,21,222641,철인왕후,14회,미니시리즈,"신혜선,김정현,배종옥",8.146870714285715
